,serie,martinez,lacalle,total_19_bal,fa_19,multi_19,fa,core,orsi,delgado
329,IAF,28.366481904140855,71.63351809585915,3067.0,17.919841006955945,80.65584630672409,28.01418439716312,69.66473243068987,29.01418439716312,70.98581560283688
330,IAG,35.011641443539,64.988358556461,3436.0,20.157987126974838,79.1105909888824,30.464625131995778,67.87222808870115,31.464625131995778,68.53537486800423
331,IAH,43.0939226519337,56.9060773480663,543.0,27.22222222222222,72.4074074074074,33.288770053475936,65.37433155080214,34.288770053475936,65.71122994652407
332,IBA,17.94871794871795,82.05128205128204,39.0,22.5,77.5,7.4074074074074066,92.59259259259258,8.407407407407407,91.5925925925926
333,IBB,8.791208791208792,91.20879120879121,91.0,3.4482758620689653,96.55172413793105,3.225806451612903,96.77419354838709,4.225806451612903,95.7741935483871
334,IBC,51.07142857142857,48.92857142857142,560.0,29.695885509838998,70.304114490161,35.97972972972973,62.83783783783784,36.97972972972973,63.02027027027027
335,IBD,51.64835164835166,48.35164835164835,182.0,26.190476190476193,73.21428571428572,35.84905660377358,64.15094339622641,36.84905660377358,63.15094339622642
336,IBE,42.42424242424242,57.57575757575758,33.0,22.58064516129032,77.41935483870968,20.0,80.0,21.0,79.0
337,IBF,0.0,100.0,9.0,0.0,100.0,0.0,99.99999999999999,1.0,99.0
338,IBG,21.052631578947366,78.94736842105263,19.0,17.647058823529413,82.35294117647058,42.10526315789473,57.89473684210526,43.10526315789473,56.89473684210527
339,ICA,38.59453430005577,61.40546569994423,1793.0,24.81994459833795,74.73684210526315,33.00918422474338,66.18044300378175,34.00918422474338,65.99081577525662
340,ICB,35.978835978835974,64.02116402116403,378.0,23.28042328042328,76.19047619047619,27.548209366391184,69.42148760330579,28.548209366391184,71.45179063360882
341,ICC,41.662752465946454,58.337247534053546,2129.0,33.47358578775129,66.05890603085554,35.406698564593306,60.95693779904306,36.406698564593306,63.593301435406694
342,ICD,52.94719607040525,47.05280392959476,9772.0,46.97424226750802,51.298231095479466,46.47488285932222,51.16050997057863,47.47488285932222,52.52511714067778
343,ICE,59.566968781470294,40.433031218529706,1986.0,51.8824136152656,46.725116039195456,51.800288046087374,46.903504560729715,52.800288046087374,47.199711953912626
344,ICF,50.4863813229572,49.5136186770428,1028.0,46.59533073929961,52.33463035019455,45.812807881773395,53.497536945812804,46.812807881773395,53.187192118226605
345,IDA,,,0.0,0.0,100.0,,,,
346,IDB,17.72151898734177,82.27848101265823,79.0,15.18987341772152,84.81012658227849,14.492753623188406,85.5072463768116,15.492753623188406,84.5072463768116
347,IDC,32.58426966292135,67.41573033707866,356.0,24.79108635097493,75.20891364902506,20.578778135048232,76.52733118971061,21.578778135048232,78.42122186495178
348,IZZ,33.21190042501518,66.78809957498481,1647.0,22.661644695543,76.52228499686127,31.23441396508728,66.70822942643392,32.234413965087285,67.76558603491272
349,JAA,42.21491228070175,57.78508771929825,2736.0,33.39476594176189,65.20457058606708,37.741808132649034,60.00789577575997,38.741808132649034,61.258191867350966
350,JAB,34.176737160120844,65.82326283987915,2648.0,28.794813119755915,69.56521739130434,31.321839080459768,66.05090311986864,32.32183908045977,67.67816091954023
351,JAC,42.045005921831816,57.95499407816818,2533.0,34.69306930693069,63.32673267326733,37.79904306220095,59.11265767725098,38.79904306220095,61.20095693779905
352,JAD,43.618090452261306,56.381909547738694,2985.0,36.858108108108105,61.38513513513513,40.5414786532454,56.09163484901076,41.5414786532454,58.4585213467546
353,JAE,50.18315018315018,49.81684981684982,7644.0,38.62920168067227,59.860819327731086,46.63183942810008,50.79736046191916,47.63183942810008,52.36816057189992
354,JBA,44.31309904153355,55.68690095846646,3130.0,36.246786632390744,62.01799485861183,40.05458887751621,56.943022859092466,41.05458887751621,58.94541112248379
355,JBB,37.78064516129032,62.21935483870967,3875.0,31.214322781525688,67.22885313959523,33.18802673641383,63.20836965998256,34.18802673641383,65.81197326358617
356,JBC,35.90425531914894,64.09574468085107,4136.0,29.70345162858532,68.69227029654837,31.421959372589352,64.82386217536643,32.421959372589356,67.57804062741064
357,JBD,39.5601483836778,60.4398516163222,3774.0,33.048585157501336,65.18953550453818,33.711130485324034,62.51089799476896,34.711130485324034,65.28886951467597
358,JBE,44.567522979024275,55.432477020975725,4243.0,34.906331515295236,63.67085605880958,41.84191443074692,54.4839255499154,42.84191443074692,57.15808556925308
359,JCA,44.16861826697892,55.83138173302108,2135.0,32.44005641748942,66.94875411377527,42.03793559770622,56.19761799735333,43.03793559770622,56.96206440229378
360,JCB,51.65655032878098,48.34344967121902,7908.0,38.195948528474965,60.92495859345139,49.000122684333206,48.57072751809594,50.000122684333206,49.999877315666794
361,JCC,53.30567798807363,46.69432201192637,11571.0,40.4452204277608,58.29768659973811,47.87735849056604,49.48113207547169,48.87735849056604,51.12264150943396
362,JCD,46.91635160680529,53.08364839319471,8464.0,36.653956148713064,61.61820781696854,42.45657568238214,54.3424317617866,43.45657568238214,56.54342431761786
363,JCE,41.687344913151364,58.31265508684863,403.0,28.607594936708864,68.86075949367088,31.645569620253166,65.31645569620254,32.64556962025317,67.35443037974683
364,JCF,30.668604651162788,69.3313953488372,688.0,22.446043165467625,76.11510791366908,28.663446054750402,70.37037037037038,29.663446054750402,70.33655394524959
365,JCG,57.43694362017804,42.56305637982196,5392.0,43.43283582089552,54.888059701492544,51.02288488210819,46.601941747572816,52.02288488210819,47.97711511789181
366,JCH,60.83358872203494,39.16641127796506,3263.0,43.83980434118007,54.815041271782334,54.69416785206259,43.266951161688006,55.69416785206259,44.30583214793741
367,JCI,49.30555555555556,50.69444444444444,864.0,37.13620488940629,60.884749708963916,41.432225063938624,56.095481670929246,42.432225063938624,57.567774936061376
368,JCJ,29.126213592233007,70.87378640776699,103.0,23.46938775510204,73.46938775510205,19.88950276243094,73.48066298342542,20.88950276243094,79.11049723756906
369,JCK,38.01980198019802,61.98019801980198,505.0,28.094302554027507,71.3163064833006,33.277870216306155,63.2279534109817,34.277870216306155,65.72212978369384
370,JCL,56.76004872107187,43.23995127892813,1642.0,40.94247246022032,57.71113831089351,52.336448598130836,44.99332443257677,53.336448598130836,46.663551401869164
371,JDA,40.41297935103245,59.587020648967545,339.0,22.443181818181817,76.98863636363636,29.275362318840582,66.95652173913042,30.275362318840582,69.72463768115942
372,JDB,49.06542056074766,50.93457943925234,214.0,27.669902912621357,72.33009708737865,39.90384615384615,58.65384615384615,40.90384615384615,59.09615384615385
373,JDC,53.44827586206896,46.55172413793103,116.0,32.47863247863248,67.52136752136752,42.96875,53.90625,43.96875,56.03125
374,JDD,59.9835661462613,40.016433853738704,2434.0,50.82304526748971,48.23045267489712,56.36147443519619,42.25128814902894,57.36147443519619,42.63852556480381
375,JDE,51.46541617819461,48.53458382180539,1706.0,42.797866034380554,57.02430349733254,50.95763203714452,47.41729541497388,51.95763203714452,48.04236796285548
376,JDF,33.6,66.4,125.0,29.133858267716533,70.86614173228347,35.53719008264463,62.80991735537191,36.53719008264463,63.46280991735537
377,JEA,16.835016835016837,83.16498316498317,297.0,14.61038961038961,85.38961038961038,16.50485436893204,82.84789644012945,17.50485436893204,82.49514563106796
378,JEB,46.53215636822195,53.46784363177805,1586.0,32.54777070063694,67.07006369426752,44.19376244193762,54.2136695421367,45.19376244193762,54.80623755806238
379,JEC,44.12915851272016,55.87084148727984,1022.0,31.6247582205029,67.69825918762089,42.04545454545455,57.1969696969697,43.04545454545455,56.95454545454545
380,JED,59.64912280701754,40.35087719298245,114.0,51.66666666666667,47.5,63.114754098360656,36.885245901639344,64.11475409836066,35.88524590163934
381,JEE,20.930232558139537,79.06976744186046,43.0,15.686274509803921,84.31372549019608,28.57142857142857,71.42857142857142,29.57142857142857,70.42857142857143
382,JEF,44.73684210526316,55.26315789473685,304.0,23.026315789473685,76.97368421052632,32.17993079584775,64.3598615916955,33.17993079584775,66.82006920415225
383,JFA,31.147540983606557,68.85245901639344,183.0,17.22222222222222,82.77777777777779,32.95454545454545,66.47727272727272,33.95454545454545,66.04545454545455
384,JFB,19.65811965811966,80.34188034188034,117.0,15.04424778761062,84.070796460177,31.30434782608696,66.95652173913044,32.30434782608696,67.69565217391303
385,JFC,57.57575757575758,42.42424242424242,66.0,34.285714285714285,65.71428571428571,24.615384615384617,75.38461538461539,25.615384615384617,74.38461538461539
386,JFD,43.96135265700483,56.038647342995176,207.0,39.42307692307692,60.57692307692307,60.84905660377359,38.679245283018865,61.84905660377359,38.15094339622641
387,JFE,37.42690058479532,62.57309941520468,342.0,31.03448275862069,68.96551724137932,44.0771349862259,55.37190082644628,45.0771349862259,54.9228650137741
388,JFF,25.0,75.0,8.0,16.666666666666664,83.33333333333333,14.285714285714285,85.71428571428571,15.285714285714285,84.71428571428572
389,JFG,42.465753424657535,57.534246575342465,146.0,33.33333333333333,66.66666666666666,51.724137931034484,48.27586206896552,52.724137931034484,47.275862068965516
390,JZZ,41.180086047940996,58.819913952059,1627.0,31.89940436796823,66.31369953673064,40.2627070245574,56.19645916619075,41.2627070245574,58.7372929754426
391,KAA,47.48647109085731,52.51352890914269,14044.0,39.15938708291565,57.10296434197336,41.819012797074954,53.99908592321755,42.819012797074954,57.180987202925046
392,KBA,40.320648668570904,59.679351331429096,10853.0,33.44447531721775,63.06381402241364,35.76006408972562,59.9539355097136,36.76006408972562,63.23993591027438
393,KCA,59.57153290594823,40.428467094051776,12323.0,50.012292059329674,46.65246250921905,51.52911271745174,44.435618397013265,52.52911271745174,47.47088728254826
394,KCB,53.54399262521766,46.456007374782345,19526.0,44.651283380865955,52.3152709359606,46.45202971896199,49.48314848713255,47.45202971896199,52.54797028103801
395,KCC,58.46878322953061,41.53121677046939,6583.0,48.42952189385734,48.47593996596008,49.509220701963116,46.6686496133254,50.509220701963116,49.490779298036884
396,KCD,38.308457711442784,61.69154228855721,603.0,27.181208053691275,71.14093959731544,34.94809688581315,61.24567474048443,35.94809688581315,64.05190311418684
397,KCE,13.551401869158877,86.44859813084112,214.0,8.653846153846153,89.42307692307693,8.0,86.5,9.0,91.0
398,KDA,43.614001892147584,56.38599810785241,1057.0,33.14339981006648,64.1025641025641,36.02058319039451,59.60548885077187,37.02058319039451,62.97941680960549
399,KDB,36.45906228131561,63.5409377186844,1429.0,24.947145877378436,73.7138830162086,32.719836400818,63.531015678254946,33.719836400818,66.280163599182
400,KDC,45.608327911515936,54.39167208848406,1537.0,35.390676296782665,62.44254760341431,39.49476278496611,58.1022797288971,40.49476278496611,59.50523721503389
401,KDD,5.0,95.0,40.0,2.857142857142857,97.14285714285714,6.0606060606060606,93.93939393939394,7.0606060606060606,92.93939393939394
402,KDE,41.23711340206185,58.76288659793815,97.0,31.73076923076923,67.3076923076923,40.20618556701031,57.7319587628866,41.20618556701031,58.79381443298969
403,KEA,35.45518371167798,64.54481628832202,4273.0,24.80764747027279,72.81417579855444,30.067081935793006,67.0819357930043,31.067081935793006,68.932918064207
404,KEB,44.168734491315135,55.831265508684865,403.0,33.088235294117645,66.42156862745098,38.46153846153847,59.23076923076923,39.46153846153847,60.53846153846153
405,KEC,32.58706467661692,67.41293532338308,402.0,22.0873786407767,77.42718446601941,20.481927710843372,76.86746987951807,21.481927710843372,78.51807228915663
406,KED,32.38095238095238,67.61904761904762,105.0,13.846153846153847,84.61538461538461,21.978021978021978,75.82417582417582,22.978021978021978,77.02197802197801
407,KEE,30.693069306930692,69.3069306930693,101.0,20.2020202020202,79.79797979797979,17.708333333333336,81.25,18.708333333333336,81.29166666666666
408,KEF,27.80569514237856,72.19430485762143,597.0,21.404109589041095,78.25342465753425,26.666666666666668,72.61261261261261,27.666666666666668,72.33333333333333
409,KFA,29.6875,70.3125,64.0,24.65753424657534,73.97260273972603,21.311475409836063,72.1311475409836,22.311475409836063,77.68852459016394
410,KFB,40.6015037593985,59.3984962406015,665.0,31.892697466467958,67.06408345752608,39.831932773109244,57.64705882352941,40.831932773109244,59.168067226890756
411,KFC,39.24480271531608,60.755197284683916,2357.0,30.85787451984635,68.4592402902262,34.82373172828891,61.951848667239894,35.82373172828891,64.17626827171108
412,KFD,27.77777777777778,72.22222222222221,18.0,20.0,80.0,18.181818181818183,72.72727272727273,19.181818181818183,80.81818181818181
413,KFE,34.756097560975604,65.2439024390244,164.0,21.604938271604937,77.1604938271605,20.80536912751678,74.49664429530202,21.80536912751678,78.19463087248322
414,KFF,29.64426877470356,70.35573122529645,253.0,25.735294117647058,73.52941176470588,25.67049808429119,73.5632183908046,26.67049808429119,73.32950191570882
415,KGA,16.304347826086957,83.69565217391305,92.0,5.376344086021505,94.6236559139785,13.333333333333334,81.33333333333334,14.333333333333334,85.66666666666667
416,KGB,33.15926892950392,66.84073107049609,1149.0,26.32034632034632,73.07359307359307,27.782571182053495,69.62899050905953,28.782571182053495,71.21742881794651
417,KGC,35.09615384615385,64.90384615384616,416.0,25.059665871121716,73.50835322195704,28.26086956521739,68.84057971014494,29.26086956521739,70.73913043478261
418,KHA,,,0.0,,,0.0,100.0,1.0,99.0
419,KHB,0.0,100.0,6.0,0.0,100.0,0.0,100.0,1.0,99.0
420,KHC,23.333333333333332,76.66666666666667,30.0,8.333333333333332,87.5,22.727272727272727,77.27272727272727,23.727272727272727,76.27272727272728
421,KIA,28.000000000000004,72.0,125.0,28.030303030303028,71.96969696969697,30.081300813008134,69.10569105691057,31.081300813008134,68.91869918699186
422,KIB,43.90934844192634,56.09065155807366,353.0,31.301939058171747,65.65096952908587,36.103896103896105,60.77922077922078,37.103896103896105,62.896103896103895
423,KIC,35.36585365853659,64.63414634146342,246.0,27.480916030534353,71.7557251908397,22.270742358078603,75.10917030567686,23.270742358078603,76.7292576419214
424,KID,24.624624624624623,75.37537537537537,666.0,15.396341463414634,83.3841463414634,17.8826895565093,79.97138769670958,18.8826895565093,81.11731044349071
425,KIE,40.74074074074074,59.25925925925925,27.0,32.142857142857146,67.85714285714286,53.333333333333336,46.666666666666664,54.333333333333336,45.666666666666664
426,KZZ,38.22222222222222,61.77777777777778,2700.0,28.130016051364365,69.22150882825039,33.907624633431084,61.950146627565985,34.907624633431084,65.09237536656892
427,LAA,48.27678619284987,51.72321380715014,18657.0,40.37101512349037,56.98509411380698,48.683169435966995,47.81281790437437,49.683169435966995,50.316830564033005
428,LAB,40.8656265727227,59.134373427277296,1987.0,33.904282115869016,64.33249370277079,40.45569620253164,57.620253164556964,41.45569620253164,58.54430379746836
429,LAC,30.327868852459016,69.67213114754098,244.0,22.727272727272727,76.44628099173553,26.431718061674008,67.40088105726872,27.431718061674008,72.568281938326
430,LAD,61.386138613861384,38.613861386138616,1515.0,51.68236877523553,46.298788694481836,61.52041295166588,34.8662599718442,62.52041295166588,37.47958704833412
431,LBA,39.51384963256077,60.48615036743923,1769.0,34.03648802736602,64.65222348916762,38.77082136703044,58.8167719701321,39.77082136703044,60.22917863296956
432,LBB,30.180180180180184,69.81981981981981,222.0,27.27272727272727,72.72727272727272,26.540284360189574,73.45971563981043,27.540284360189574,72.45971563981043
433,LBC,36.96227203118474,63.03772796881526,7183.0,27.62198541783511,71.11609646662927,36.226801110623995,60.48516732427298,37.226801110623995,62.773198889376005
434,LBD,38.85150993584728,61.14849006415272,6391.0,30.079617834394906,68.98089171974522,38.04660070220236,58.36259176508139,39.04660070220236,60.95339929779764
435,LBE,30.451127819548873,69.54887218045113,532.0,22.263450834879407,77.1799628942486,32.5,65.38461538461539,33.5,66.5
436,LBF,42.65536723163842,57.34463276836158,354.0,31.843575418994412,67.0391061452514,40.896358543417364,55.46218487394958,41.896358543417364,58.103641456582636
437,LBG,9.045226130653267,90.95477386934674,199.0,6.989247311827956,91.93548387096774,9.497206703910614,89.9441340782123,10.497206703910614,89.50279329608938
438,LCA,27.002288329519452,72.99771167048054,437.0,19.325842696629213,80.0,28.671328671328673,69.6969696969697,29.671328671328673,70.32867132867133
439,LCB,34.67336683417086,65.32663316582915,199.0,27.488151658767773,72.51184834123222,50.26737967914438,49.19786096256685,51.26737967914438,48.73262032085562
440,LCC,25.668449197860966,74.33155080213903,187.0,18.316831683168317,81.68316831683168,27.485380116959064,71.9298245614035,28.485380116959064,71.51461988304094
441,LZZ,34.16370106761566,65.83629893238434,562.0,26.72897196261682,71.02803738317758,34.94736842105263,60.21052631578947,35.94736842105263,64.05263157894737
442,MAA,53.74442517343905,46.25557482656095,32288.0,41.70186141091819,55.42937587986861,46.67935903537998,48.22782801840393,47.67935903537998,52.32064096462002
443,MBA,45.151199165797706,54.848800834202294,959.0,32.88521199586349,64.73629782833507,37.95918367346939,59.38775510204081,38.95918367346939,61.04081632653061
444,MBB,34.375,65.625,32.0,32.0,64.0,27.586206896551722,68.9655172413793,28.586206896551722,71.41379310344828
445,MBD,33.80281690140845,66.19718309859155,497.0,22.727272727272727,74.17355371900827,27.800000000000004,66.6,28.800000000000004,71.19999999999999
446,MBE,45.73643410852713,54.263565891472865,129.0,34.074074074074076,65.92592592592592,37.121212121212125,61.36363636363637,38.121212121212125,61.878787878787875
447,MCA,47.28290183387271,52.71709816612729,14832.0,36.15289934354486,61.556345733041574,40.07569386038688,56.22371740958789,41.07569386038688,58.92430613961312
448,MCB,26.104417670682732,73.89558232931726,249.0,18.218623481781375,77.7327935222672,22.857142857142858,73.87755102040816,23.857142857142858,76.14285714285714
449,MDA,20.803782505910164,79.19621749408984,846.0,15.08313539192399,83.9667458432304,18.10918774966711,78.96138482023969,19.10918774966711,80.89081225033289
450,MDC,19.78021978021978,80.21978021978022,455.0,11.471861471861471,87.44588744588745,15.625,82.9326923076923,16.625,83.375
451,MDD,28.57142857142857,71.42857142857143,168.0,20.118343195266274,79.28994082840237,25.443786982248522,72.7810650887574,26.443786982248522,73.55621301775147
452,MDE,12.698412698412698,87.3015873015873,63.0,7.936507936507936,85.71428571428572,10.909090909090908,85.45454545454544,11.909090909090908,88.0909090909091
453,MDF,19.35483870967742,80.64516129032258,31.0,6.451612903225806,83.87096774193549,16.666666666666664,83.33333333333333,17.666666666666664,82.33333333333334
454,MDG,21.052631578947366,78.94736842105263,19.0,16.666666666666664,77.77777777777777,11.11111111111111,88.88888888888889,12.11111111111111,87.88888888888889
455,MEA,40.0,60.0,10.0,11.11111111111111,88.88888888888889,0.0,99.99999999999999,1.0,99.0
456,MEB,53.07443365695793,46.92556634304207,309.0,38.095238095238095,61.904761904761905,37.282229965156795,58.188153310104525,38.282229965156795,61.717770034843205
457,MEC,20.0,80.0,25.0,20.0,80.0,9.523809523809524,76.19047619047618,10.523809523809524,89.47619047619048
458,MED,9.803921568627452,90.19607843137256,51.0,9.433962264150944,90.56603773584905,10.869565217391305,89.13043478260869,11.869565217391305,88.13043478260869
459,MEE,32.39171374764595,67.60828625235405,1062.0,25.189393939393938,73.01136363636364,27.84458834412581,66.7900092506938,28.84458834412581,71.15541165587419
460,MEF,6.2015503875969,93.7984496124031,129.0,4.580152671755725,93.12977099236642,3.5398230088495577,92.92035398230087,4.539823008849558,95.46017699115045
461,MFA,39.420397547835776,60.57960245216422,5383.0,30.395309249101572,67.16474371098921,33.225004779200916,63.085452112406806,34.225004779200916,65.77499522079908
462,MFB,28.07399347116431,71.9260065288357,919.0,21.753246753246753,74.78354978354979,25.53191489361702,70.88465845464725,26.53191489361702,73.46808510638297
463,MFC,32.54950495049505,67.45049504950495,808.0,27.431421446384043,70.69825436408978,30.634278002699055,64.37246963562754,31.634278002699055,68.36572199730094
464,MFD,20.634920634920633,79.36507936507937,63.0,17.741935483870968,77.41935483870968,21.052631578947366,75.43859649122807,22.052631578947366,77.94736842105263
465,MFE,8.241758241758241,91.75824175824175,182.0,5.617977528089887,93.25842696629212,7.361963190184049,87.11656441717793,8.36196319018405,91.63803680981596
466,MGA,25.49019607843137,74.50980392156863,51.0,13.333333333333334,84.44444444444444,16.666666666666664,69.04761904761904,17.666666666666664,82.33333333333334
467,MGB,27.77777777777778,72.22222222222221,18.0,18.75,81.25,31.25,62.5,32.25,67.75
468,MGC,54.54545454545454,45.45454545454545,11.0,53.84615384615385,46.15384615384615,29.411764705882355,70.58823529411764,30.411764705882355,69.58823529411765
469,MGD,47.928994082840234,52.071005917159766,338.0,34.60490463215259,65.12261580381471,40.625,55.39772727272727,41.625,58.375
470,MGE,0.0,100.0,13.0,0.0,100.0,49.18918918918919,47.02702702702703,50.18918918918919,49.81081081081081
471,MGF,51.41509433962265,48.58490566037736,212.0,39.31623931623932,56.83760683760684,40.33613445378151,52.52100840336135,41.33613445378151,58.66386554621849
472,MGG,20.0,80.0,10.0,10.0,90.0,,,,
473,MGI,,,0.0,0.0,80.0,,,,
474,MGJ,30.311778290993068,69.68822170900692,1732.0,20.4233409610984,77.00228832951944,21.48148148148148,74.24501424501425,22.48148148148148,77.51851851851852
475,MGK,27.89317507418398,72.10682492581603,674.0,17.91907514450867,80.92485549132948,27.857142857142858,69.0,28.857142857142858,71.14285714285714
476,MGL,21.472392638036812,78.52760736196319,489.0,17.261904761904763,81.15079365079364,21.818181818181817,75.75757575757576,22.818181818181817,77.18181818181819
477,MZZ,41.01516919486581,58.984830805134195,1714.0,27.151898734177216,69.24050632911393,36.99878493317132,58.26245443499393,37.99878493317132,62.00121506682868
478,NAA,28.059701492537314,71.94029850746269,335.0,21.470588235294116,77.3529411764706,20.77151335311573,75.66765578635015,21.77151335311573,78.22848664688428
479,NAB,41.53229947622471,58.46770052377529,9737.0,33.5467217346412,63.9442436757873,36.414176511466295,60.33124855223535,37.414176511466295,62.585823488533705
480,NAC,54.73574045002616,45.264259549973836,1911.0,41.381128096995255,56.08856088560886,43.52183249821045,53.11381531853972,44.52183249821045,55.47816750178955
481,NAD,51.57384987893463,48.426150121065376,2891.0,39.91477272727273,56.71164772727273,41.61819143310418,54.78582760444209,42.61819143310418,57.38180856689582
482,NBA,20.574162679425836,79.42583732057416,209.0,13.942307692307693,84.61538461538461,19.36936936936937,77.47747747747748,20.36936936936937,79.63063063063063
483,NBB,12.686567164179104,87.31343283582089,134.0,9.090909090909092,86.013986013986,10.687022900763358,80.91603053435114,11.687022900763358,88.31297709923665
484,NBC,14.54183266932271,85.4581673306773,1004.0,10.615079365079366,87.79761904761904,14.228456913827655,83.16633266533066,15.228456913827655,84.77154308617234
485,NBD,39.496918207562885,60.50308179243712,6003.0,30.941856511390682,67.66405984359062,34.39698061417052,61.931720706810765,35.39698061417052,64.60301938582947
486,NCA,9.947643979057592,90.0523560209424,191.0,6.770833333333333,93.22916666666667,8.620689655172415,89.08045977011494,9.620689655172415,90.37931034482759
487,NCB,47.095484477892754,52.904515522107246,8504.0,39.13924654268002,58.9175011921793,43.877423389618514,52.607879924953096,44.877423389618514,55.122576610381486
488,NDA,28.953771289537713,71.04622871046229,1233.0,22.86411716842962,75.18307567127746,25.13134851138354,72.94220665499124,26.13134851138354,73.86865148861646
489,NDB,35.066582117945465,64.93341788205453,3154.0,26.449742268041238,70.2319587628866,28.615009151921907,68.21232458816351,29.615009151921907,70.38499084807809
490,NEA,18.597560975609756,81.40243902439023,656.0,14.219474497681608,84.69860896445132,12.578616352201259,85.84905660377359,13.578616352201259,86.42138364779873
491,NEB,39.50674196150744,60.49325803849257,8677.0,31.28556497503194,66.85634653350365,34.449142588677475,62.767206953253464,35.449142588677475,64.55085741132253
492,NFA,12.82051282051282,87.17948717948718,78.0,6.41025641025641,92.3076923076923,3.6363636363636362,94.54545454545453,4.636363636363637,95.36363636363636
493,NFB,7.954545454545454,92.04545454545455,88.0,6.024096385542169,93.97590361445782,9.090909090909092,89.6103896103896,10.090909090909092,89.9090909090909
494,NFC,39.50684931506849,60.49315068493151,1825.0,29.97787610619469,68.69469026548673,38.061879743140686,60.12842965557501,39.061879743140686,60.938120256859314
495,NFD,12.5,87.5,96.0,9.67741935483871,89.24731182795699,9.195402298850574,86.20689655172414,10.195402298850574,89.80459770114942
496,NGA,14.76923076923077,85.23076923076923,325.0,10.793650793650794,88.25396825396825,18.103448275862068,78.44827586206895,19.103448275862068,80.89655172413794
497,NGB,35.99759615384615,64.00240384615384,3328.0,27.36424649176327,70.62233068944478,30.466061933062242,67.03159211761026,31.466061933062242,68.53393806693776
498,NGC,31.455399061032864,68.54460093896714,1278.0,22.533022533022535,75.91297591297592,27.55267423014587,68.96272285251216,28.55267423014587,71.44732576985413
499,NHA,22.22222222222222,77.77777777777779,180.0,16.292134831460675,83.14606741573033,14.705882352941178,84.11764705882354,15.705882352941178,84.29411764705883
500,NHB,47.735618115055075,52.264381884944925,13889.0,38.685542433800336,59.194601334995966,42.49043836422477,53.83200941453369,43.49043836422477,56.50956163577523
501,NIA,14.776632302405499,85.2233676975945,291.0,10.380622837370241,88.58131487889273,10.606060606060606,84.0909090909091,11.606060606060606,88.39393939393939
502,NIB,47.58726185509665,52.41273814490335,7191.0,39.59874786568013,58.736482640865106,44.79599141016464,50.88045812455261,45.79599141016464,54.20400858983536
503,NJA,32.08616780045352,67.91383219954649,882.0,20.624303232998887,77.59197324414716,23.78449408672799,73.58738501971091,24.78449408672799,75.21550591327201
504,NKA,31.106870229007633,68.89312977099237,524.0,25.572519083969464,73.09160305343511,32.25806451612903,63.50806451612903,33.25806451612903,66.74193548387098
505,NKB,32.52032520325203,67.47967479674797,369.0,26.869806094182824,67.03601108033241,34.16856492027335,60.59225512528474,35.16856492027335,64.83143507972665
506,NKC,46.66235655406498,53.33764344593502,6187.0,37.836506894287595,58.683519369665134,41.25630763876805,55.40281886201496,42.25630763876805,57.74369236123195
507,NKD,45.25222551928783,54.74777448071217,674.0,35.47445255474452,62.33576642335766,34.76331360946745,62.27810650887574,35.76331360946745,64.23668639053255
508,NLA,15.86021505376344,84.13978494623656,372.0,10.869565217391305,88.58695652173913,14.529914529914532,81.1965811965812,15.529914529914532,84.47008547008546
509,NLB,64.55981941309255,35.44018058690745,8860.0,58.04307974335472,39.699816681943176,61.158067364702916,35.48631260249779,62.158067364702916,37.841932635297084
510,NLC,66.006006006006,33.993993993993996,1665.0,57.891491985203444,40.567200986436504,61.904761904761905,35.079365079365076,62.904761904761905,37.095238095238095
511,NZZ,37.08206686930091,62.91793313069909,1316.0,26.565008025682186,69.82343499197432,36.51535380507343,58.74499332443258,37.51535380507343,62.48464619492657
512,OAA,52.52999478351591,47.47000521648409,5751.0,43.94815204063759,53.389385181292695,50.74469949185211,46.17136849483091,51.74469949185211,48.25530050814789
513,OAB,47.887913007109994,52.112086992890006,2391.0,39.855993223210504,56.50148242270224,45.48720251459362,51.32465199820386,46.48720251459362,53.51279748540638
514,OAC,48.46184578505793,51.53815421494207,2503.0,41.718043567612,54.993834771886554,45.75902566333188,50.674206176598524,46.75902566333188,53.24097433666812
515,OAD,53.628691983122366,46.37130801687764,4740.0,45.324508966695134,52.51921434671221,52.37469905887503,44.73626614138762,53.37469905887503,46.62530094112497
516,OBA,49.1928632115548,50.80713678844519,2354.0,42.41512677266867,54.662655779974216,46.60978895374944,50.69600359227661,47.60978895374944,52.39021104625056
517,OBB,45.95323741007194,54.04676258992806,2224.0,39.30371049015117,57.0774163994503,42.759295499021526,52.59295499021526,43.759295499021526,56.240704500978474
518,OBC,49.309551208285384,50.690448791714616,3476.0,40.688259109311744,56.88259109311741,49.37935210414774,47.13896457765667,50.37935210414774,49.62064789585226
519,OBD,48.16764527232233,51.83235472767767,4939.0,38.329938900203665,58.90020366598778,46.491579791499596,50.360866078588614,47.491579791499596,52.508420208500404
520,OCA,28.37465564738292,71.62534435261708,726.0,24.094707520891365,74.3732590529248,26.74772036474164,68.69300911854103,27.74772036474164,72.25227963525836
521,OCB,23.218997361477573,76.78100263852242,379.0,17.84776902887139,79.26509186351706,20.178041543026705,74.1839762611276,21.178041543026705,78.82195845697329
522,OCC,8.695652173913043,91.30434782608695,46.0,8.88888888888889,86.66666666666667,9.30232558139535,79.06976744186046,10.30232558139535,89.69767441860465
